name,gender,country,occupation,birth_date,death_date,image_url,description
Macarius of Alexandria,male,Egypt,monk,0298,0395,http://commons.wikimedia.org/wiki/Special:FilePath/Drevnosti%20RG%20v1%20ill016.jpg,"Saint Macarius of Alexandria was a monk in the Nitrian Desert. He was a slightly younger contemporary of Macarius of Egypt, and is thus also known as Macarius the Younger."
Macarius of Alexandria,male,Egypt,monk,0297,0395,http://commons.wikimedia.org/wiki/Special:FilePath/Heilige%20Macarius%20van%20Alexandri%C3%AB%20als%20kluizenaar%20S.%20Macarius%20Alexandrinus%20%28titel%20op%20object%29%20Kluizenaars%20%28serietitel%29%20Ad%20sacrum%20speculum%20patribus%20dat%20ales%20%28serietitel%29%2C%20RP-P-BI-2272.jpg,"Saint Macarius of Alexandria was a monk in the Nitrian Desert. He was a slightly younger contemporary of Macarius of Egypt, and is thus also known as Macarius the Younger."
Macarius of Alexandria,male,Egypt,monk,0298,0395,http://commons.wikimedia.org/wiki/Special:FilePath/Heilige%20Macarius%20van%20Alexandri%C3%AB%20als%20kluizenaar%20S.%20Macarius%20Alexandrinus%20%28titel%20op%20object%29%20Kluizenaars%20%28serietitel%29%20Ad%20sacrum%20speculum%20patribus%20dat%20ales%20%28serietitel%29%2C%20RP-P-BI-2272.jpg,"Saint Macarius of Alexandria was a monk in the Nitrian Desert. He was a slightly younger contemporary of Macarius of Egypt, and is thus also known as Macarius the Younger."
Sawsan Rabie,female,Egypt,actor,1962,2021,,Sawsan Rabie was an Egyptian television and film actress. She studied at Ain Shams University.
Soma,female,Egypt,actor,1985,,,Soma may refer to:
Soma,female,Egypt,singer,1985,,,Soma may refer to:
Sayed Zayan,male,Egypt,actor,1956,2016,,Sayed Zayan was an Egyptian actor.
Sayed Zayan,male,Egypt,comedian,1956,2016,,Sayed Zayan was an Egyptian actor.
Sayed Zayan,male,Egypt,film actor,1956,2016,,Sayed Zayan was an Egyptian actor.
Sayed Sadiq,male,Egypt,actor,1945,2025,,"
Sayed Sadiq was an Egyptian actor."
Lamis Elhadidy,female,Egypt,television presenter,1969,,,"Lamis Elhadidy, is an Egyptian TV presenter. She also worked for Al-Masry Al-Youm newspaper."
Lamis Elhadidy,female,Egypt,journalist,1969,,,"Lamis Elhadidy, is an Egyptian TV presenter. She also worked for Al-Masry Al-Youm newspaper."
Lamis Gaber,female,Egypt,screenwriter,1947,,,Lamis Gaber is an Egyptian politician. Gaber is a member of the Egyptian Parliament. Gaber is also a political writer and physician.
Lamis Gaber,female,Egypt,writer,1947,,,Lamis Gaber is an Egyptian politician. Gaber is a member of the Egyptian Parliament. Gaber is also a political writer and physician.
Lamis Gaber,female,Egypt,politician,1947,,,Lamis Gaber is an Egyptian politician. Gaber is a member of the Egyptian Parliament. Gaber is also a political writer and physician.
Lucy,female,Egypt,actor,1960,,,Lucy is an English feminine given name derived from the Latin masculine given name Lucius with the meaning as of light. Alternative spellings are Luci and Lucie.
Lucy,female,Egypt,dancer,1960,,,Lucy is an English feminine given name derived from the Latin masculine given name Lucius with the meaning as of light. Alternative spellings are Luci and Lucie.
Laila Taher,female,Egypt,actor,1942,,http://commons.wikimedia.org/wiki/Special:FilePath/Laila%20Taher.jpg,"Laila Taher is an Egyptian film, stage, television actress and presenter who is mostly known for her successful collaborations with Salah Zulfikar in film, television and theater. She participated in over hundred artworks through her career mostly in television. In films, Taher is known for her notable roles in; Saladin the Victorious (1963), Soft Hands (1963), A Husband on Vacation (1964), Al Qadisiyya (1981), and The Peacock (1982). And her television roles include; Monsieur Le Directeur (1988) and The Family of Mr. Shalash (1990)."
Mohamed Salmawy,male,Egypt,writer,1945,,,"Mohamed Salmawy is a leading Egyptian intellectual whose writings are widely read throughout the Arab World. He is the former president of the Writers Union of Egypt and the secretary general of the General Union of Arab Writers. A former editor-in-chief of a number of leading publications, including the widely circulated independent news-paper Al-Masry Al-Youm, he is one of Egypt’s most prominent columnists, play wrights and novelists."
Mohamed Salmawy,male,Egypt,translator,1945,,,"Mohamed Salmawy is a leading Egyptian intellectual whose writings are widely read throughout the Arab World. He is the former president of the Writers Union of Egypt and the secretary general of the General Union of Arab Writers. A former editor-in-chief of a number of leading publications, including the widely circulated independent news-paper Al-Masry Al-Youm, he is one of Egypt’s most prominent columnists, play wrights and novelists."
Mohamed Shahin,male,Egypt,actor,1980,,,"The trap was a shooting sports event held as part of the Shooting at the 1980 Summer Olympics programme. The competition was held between 20 and 22 July 1980 at the shooting ranges in Moscow. 34 shooters from 19 nations competed. Each nation was limited to two shooters. The event was won by Luciano Giovannetti of Italy, the nation's fourth victory in the trap. Silver went to the host Soviet Union's Rustam Yambulatov, that nation's first medal in the event since 1964. Jörg Damme of East Germany took bronze. The second through fourth places required a shoot-off, with a second shoot-off for silver and bronze."
Mohamed Shawky,male,Egypt,actor,1915,1984,,"Mohamed Ali Aboel Yazid Shawky is an Egyptian former professional footballer who played as a defensive midfielder. Between 2001 and 2012, he made 65 appearances scoring 5 goals for the Egypt national team. He played every minute of Egypt's 2006 Africa Cup of Nations campaign."
Abdul Halim Moussa,male,Egypt,politician,1930,2003,,Abdul Halim Moussa was an Egyptian police major general and interior minister who was in office from 1990 to 1993.
Mohamed Abdelaziz,male,Egypt,film director,1940,,,"Mohamed Abdelaziz may refer to:Mohamed Abdelaziz (1946–2016), president of the Sahrawi Arab Democratic Republic (1976–2016)
Mohamed Abdelaziz, Minister of Foreign Affairs of Libya (2013–2014)
Mohamed Ould Abdel Aziz, president of Mauritania (2009–2019)
Mohamed Abdelaziz (basketball), Qatari basketball player."
Muhammad al-Chudari,male,Egypt,writer,1872,1927,,Mohamed El-Khodary is an Egyptian wrestler. He competed in the men's freestyle 68 kg at the 1988 Summer Olympics.
Muhammad al-Chudari,male,Egypt,historian,1872,1927,,Mohamed El-Khodary is an Egyptian wrestler. He competed in the men's freestyle 68 kg at the 1988 Summer Olympics.
Magda El-Khatib,female,Egypt,actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,stage actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,film producer,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,television actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,film actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magdy Hatata,male,Egypt,military personnel,1941,,,Magdy Hatata is an Egyptian military officer who held various positions during the Presidency of Hosni Mubarak.
Mohsen Gaber,male,Egypt,businessperson,1945,,,"Alam el Phan is an Egyptian media group based in Cairo that supervises, manages, and produces Arabic music records and motion pictures. The company also runs the record label and TV station Mazzika."
Mohsen Gaber,male,Egypt,television director,1945,,,"Alam el Phan is an Egyptian media group based in Cairo that supervises, manages, and produces Arabic music records and motion pictures. The company also runs the record label and TV station Mazzika."
Mohsen Zayed,male,Egypt,writer,1944,2003,,"Mohsen Zayed was an Egyptian author, writer, and screenwriter."
Mohamed Ibrahim Moustafa,male,Egypt,politician,1953,,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85.png,"Mohamed Ibrahim Moustafa, often referred to simply as Mohamed Ibrahim was the Minister of Interior of Egypt, from January 2013 until March 2015."
Lotfy Labib,male,Egypt,actor,1947,2025,http://commons.wikimedia.org/wiki/Special:FilePath/Lotfi%20Labib.jpg,"Lotfy Labib was an Egyptian Coptic Orthodox stage, television and film actor. He also worked as an announcer at one point."
Lamis Elhadidy,female,Egypt,television presenter,1969,,,"Lamis Elhadidy, is an Egyptian TV presenter. She also worked for Al-Masry Al-Youm newspaper."
Lamis Elhadidy,female,Egypt,journalist,1969,,,"Lamis Elhadidy, is an Egyptian TV presenter. She also worked for Al-Masry Al-Youm newspaper."
Lamis Gaber,female,Egypt,screenwriter,1947,,,Lamis Gaber is an Egyptian politician. Gaber is a member of the Egyptian Parliament. Gaber is also a political writer and physician.
Lamis Gaber,female,Egypt,writer,1947,,,Lamis Gaber is an Egyptian politician. Gaber is a member of the Egyptian Parliament. Gaber is also a political writer and physician.
Lamis Gaber,female,Egypt,politician,1947,,,Lamis Gaber is an Egyptian politician. Gaber is a member of the Egyptian Parliament. Gaber is also a political writer and physician.
Lucy,female,Egypt,actor,1960,,,Lucy is an English feminine given name derived from the Latin masculine given name Lucius with the meaning as of light. Alternative spellings are Luci and Lucie.
Lucy,female,Egypt,dancer,1960,,,Lucy is an English feminine given name derived from the Latin masculine given name Lucius with the meaning as of light. Alternative spellings are Luci and Lucie.
Laila Taher,female,Egypt,actor,1942,,http://commons.wikimedia.org/wiki/Special:FilePath/Laila%20Taher.jpg,"Laila Taher is an Egyptian film, stage, television actress and presenter who is mostly known for her successful collaborations with Salah Zulfikar in film, television and theater. She participated in over hundred artworks through her career mostly in television. In films, Taher is known for her notable roles in; Saladin the Victorious (1963), Soft Hands (1963), A Husband on Vacation (1964), Al Qadisiyya (1981), and The Peacock (1982). And her television roles include; Monsieur Le Directeur (1988) and The Family of Mr. Shalash (1990)."
Magda El-Khatib,female,Egypt,actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,stage actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,film producer,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,television actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
Magda El-Khatib,female,Egypt,film actor,1943,2006,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20El-Khatib.jpg,"Magda El-Khatib was an Egyptian film, stage, television actress and film producer. She participated in over hundred artworks through her career. She was notable for her roles in the golden age of Egyptian cinema."
